CustomerID,Country,Recency,Frequency,Monetary,AvgBasketValue,ProductDiversity,Tenure,AvgInterpurchase,R_score,F_score,M_score,RFM_sum,RFM_segment,segment,PredictedCLV_6m
17390,United Kingdom,421,1,149.3,149.3,12,0,0.0,1,2,1,4,Lost,At-Risk,3.17
17391,United Kingdom,164,2,508.8,254.4,2,0,0.0,3,3,2,8,Regular,At-Risk,10.13
17392,United Kingdom,307,3,579.92,193.31,65,143,71.5,2,3,2,7,Regular,Occasional,13.44
17393,United Kingdom,411,2,381.15000000000003,190.58,45,77,77.0,1,3,2,6,Regular,Occasional,6.4
17394,United Kingdom,219,1,203.87,203.87,4,0,0.0,2,2,1,5,Lost,At-Risk,2.32
17395,United Kingdom,508,1,97.5,97.5,3,0,0.0,1,2,1,4,Lost,At-Risk,2.57
17396,United Kingdom,39,13,8391.6,645.51,28,402,33.2,4,5,5,14,Champions,VIP,1799.31
17397,United Kingdom,22,3,1198.28,399.43,132,394,197.0,4,3,3,10,Regular,Loyal,2.36
17398,United Kingdom,115,3,653.38,217.79,30,140,69.5,3,3,3,9,Regular,Occasional,9.8
17400,United Kingdom,126,8,4623.28,577.91,345,595,84.7,3,5,5,13,Loyal,VIP,60.19
17401,United Kingdom,541,1,114.85,114.85,11,0,0.0,1,2,1,4,Lost,At-Risk,3.52
17402,United Kingdom,5,22,4600.56,209.12,104,718,33.7,5,5,5,15,Champions,VIP,1161.65
17403,United Kingdom,36,2,382.87,191.44,45,414,414.0,4,3,2,9,Regular,Loyal,4.58
17404,Sweden,4,21,47638.12,2268.48,124,697,34.2,5,5,5,15,Champions,VIP,8838.61
17405,United Kingdom,1,3,1031.41,343.8,77,149,74.0,5,3,3,11,Regular,Loyal,7.48
17406,United Kingdom,333,13,4186.95,322.07,155,400,32.8,2,5,5,12,Loyal,VIP,18.2
17407,United Kingdom,412,1,552.9,552.9,23,0,0.0,1,2,2,5,Lost,Occasional,7.57
17408,United Kingdom,163,3,316.09,105.36,7,350,174.5,3,3,2,8,Regular,At-Risk,1.13
17409,United Kingdom,185,10,7793.51,779.35,50,543,60.1,3,5,5,13,Loyal,VIP,318.1
17410,United Kingdom,16,5,1214.72,242.94,57,199,49.2,5,4,4,13,Champions,Loyal,100.53
17411,United Kingdom,12,5,1425.38,285.08,69,724,180.5,5,4,4,13,Champions,Loyal,81.18
17412,United Kingdom,3,16,4220.22,263.76,161,734,48.5,5,5,5,15,Champions,VIP,656.91
17413,United Kingdom,405,2,560.14,280.07,10,165,165.0,2,3,2,7,Regular,Occasional,75.62
17414,United Kingdom,44,6,2249.52,374.92,6,692,138.0,4,4,4,12,Champions,Loyal,512.97
17415,United Kingdom,80,1,507.84,507.84,14,0,0.0,3,2,2,7,Regular,Occasional,5.97
17416,United Kingdom,30,22,17298.45,786.29,324,695,32.9,4,5,5,14,Champions,VIP,929.66
17417,United Kingdom,549,1,164.18,164.18,16,0,0.0,1,2,1,4,Lost,At-Risk,3.74
17418,United Kingdom,42,3,670.06,223.35,40,344,172.0,4,3,3,10,Regular,Loyal,3.11
17419,United Kingdom,11,18,6126.25,340.35,203,672,39.1,5,5,5,15,Champions,VIP,829.8
17420,United Kingdom,50,6,953.58,158.93,43,351,69.8,4,4,3,11,Regular,Loyal,115.7
17421,United Kingdom,386,3,1059.41,353.14,46,349,174.0,2,3,3,8,At-Risk,Occasional,6.15
17422,United Kingdom,16,11,3594.7599999999998,326.8,149,518,51.4,5,5,5,15,Champions,VIP,883.71
17423,United Kingdom,46,3,1118.95,372.98,39,347,173.0,4,3,3,10,Regular,Loyal,21.92
17425,United Kingdom,19,2,759.1700000000001,379.58,42,41,41.0,5,3,3,11,Regular,Loyal,100.25
17426,United Kingdom,8,13,8077.7699999999995,621.37,248,652,54.2,5,5,5,15,Champions,VIP,852.67
17427,United Kingdom,72,1,100.8,100.8,2,0,0.0,3,2,1,6,Regular,At-Risk,14.71
17428,United Kingdom,1,45,31466.76,699.26,422,737,16.5,5,5,5,15,Champions,VIP,6757.55
17429,United Kingdom,128,5,1357.46,271.49,80,301,74.8,3,4,4,11,Loyal,Loyal,101.84
17430,United Kingdom,33,4,622.5699999999999,155.64,30,446,148.3,4,4,3,11,Regular,Loyal,26.36
17431,United Kingdom,313,1,403.3,403.3,41,0,0.0,2,2,2,6,Lost,Occasional,0.0
17432,United Kingdom,18,9,1728.99,192.11,213,717,89.4,5,5,4,14,Champions,Loyal,133.83
17433,United Kingdom,88,2,569.96,284.98,81,297,297.0,3,3,2,8,Regular,Occasional,0.95
17434,United Kingdom,2,7,2373.82,339.12,100,82,13.3,5,4,4,13,Champions,VIP,866.61
17435,United Kingdom,411,1,331.34999999999997,331.35,15,0,0.0,1,2,2,5,Lost,Occasional,6.17
17436,United Kingdom,2,5,534.0600000000001,106.81,8,730,182.2,5,4,2,11,Regular,Loyal,13.44
17437,United Kingdom,530,1,369.68,369.68,52,0,0.0,1,2,2,5,Lost,Occasional,7.3
17438,United Kingdom,254,5,1422.77,284.55,49,387,96.5,2,4,4,10,Loyal,Occasional,41.85
17439,United Kingdom,656,1,325.74,325.74,8,0,0.0,1,2,2,5,Lost,Occasional,8.65
17440,United Kingdom,157,4,323.58,80.9,4,392,130.3,3,4,2,9,Regular,At-Risk,11.08
17441,United Kingdom,732,1,293.34999999999997,293.35,21,0,0.0,1,2,2,5,Lost,Occasional,9.0
17442,United Kingdom,37,15,4620.3,308.02,188,625,44.1,4,5,5,14,Champions,VIP,200.53
17443,Canada,220,1,534.24,534.24,1,0,0.0,2,2,2,6,Lost,Occasional,2.5
17444,Canada,152,2,2389.1,1194.55,131,21,21.0,3,3,4,10,Regular,Occasional,6.94
17446,United Kingdom,177,2,120.89999999999999,60.45,6,133,133.0,3,3,1,7,Regular,At-Risk,4.01
17447,United Kingdom,40,2,541.53,270.76,33,31,31.0,4,3,2,9,Regular,Loyal,6.75
17448,United Kingdom,529,41,14448.67,352.41,568,115,2.7,1,5,5,11,Loyal,VIP,2.76
17449,United Kingdom,2,13,4865.15,374.24,291,728,60.2,5,5,5,15,Champions,VIP,1283.96
17450,United Kingdom,8,51,244784.25,4799.69,144,429,8.3,5,5,5,15,Champions,VIP,25157.04
17451,United Kingdom,1,7,1721.3999999999999,245.91,83,104,17.0,5,4,4,13,Champions,Loyal,442.48
17453,United Kingdom,18,2,486.72,243.36,19,46,46.0,5,3,2,10,Regular,Loyal,62.49
17454,United Kingdom,192,10,1547.94,154.79,98,500,55.3,2,5,4,11,Loyal,Loyal,45.81
17455,United Kingdom,204,1,131.7,131.7,8,0,0.0,2,2,1,5,Lost,At-Risk,0.15
17456,United Kingdom,365,2,975.56,487.78,59,90,90.0,2,3,3,8,At-Risk,Occasional,2.58
17457,United Kingdom,127,14,5984.81,427.49,30,605,46.1,3,5,5,13,Loyal,VIP,130.25
17458,United Kingdom,15,2,529.58,264.79,81,366,366.0,5,3,2,10,Regular,Loyal,3.0
17459,United Kingdom,43,2,657.3,328.65,88,16,16.0,4,3,3,10,Regular,Loyal,10.76
17460,United Kingdom,94,16,2157.97,134.87,93,592,38.9,3,5,4,12,Loyal,Loyal,185.41
17461,United Kingdom,23,3,735.82,245.27,104,6,3.0,4,3,3,10,Regular,Loyal,7.66
17462,United Kingdom,60,2,675.69,337.84,25,223,223.0,3,3,3,9,Regular,Occasional,5.53
17463,United Kingdom,16,7,2535.26,362.18,234,572,95.0,5,4,4,13,Champions,VIP,86.23
17464,United Kingdom,158,3,907.1400000000001,302.38,35,461,230.0,3,3,3,9,Regular,Occasional,89.47
17465,United Kingdom,426,7,2542.79,363.26,103,310,51.3,1,4,4,9,Loyal,Occasional,71.64
17466,United Kingdom,10,2,763.28,381.64,41,68,68.0,5,3,3,11,Regular,Loyal,120.0
17467,United Kingdom,395,1,102.6,102.6,4,0,0.0,2,2,1,5,Lost,At-Risk,1.34
17468,United Kingdom,10,3,194.8,64.93,8,364,182.0,5,3,1,9,Regular,At-Risk,1.79
17469,United Kingdom,16,17,5051.25,297.13,165,706,43.8,5,5,5,15,Champions,VIP,1348.84
17470,United Kingdom,45,11,2626.47,238.77,111,463,45.8,4,5,4,13,Champions,VIP,317.79
17471,United Kingdom,475,1,321.65,321.65,19,0,0.0,1,2,2,5,Lost,Occasional,10.49
17472,United Kingdom,191,4,922.35,230.59,183,437,145.3,2,4,3,9,At-Risk,Loyal,8.46
17473,United Kingdom,409,2,607.0,303.5,33,47,47.0,2,3,3,8,At-Risk,Occasional,26.23
17474,United Kingdom,600,1,1047.0,1047.0,6,0,0.0,1,2,3,6,Lost,Occasional,38.23
17475,United Kingdom,79,1,194.37,194.37,14,0,0.0,3,2,1,6,Regular,At-Risk,9.1
17476,United Kingdom,396,2,489.86,244.93,29,341,341.0,2,3,2,7,Regular,Occasional,145.81
17477,United Kingdom,613,2,1144.3,572.15,44,34,34.0,1,3,3,7,At-Risk,Occasional,5.87
17478,United Kingdom,408,2,1272.8,636.4,40,225,225.0,2,3,4,9,At-Risk,Occasional,3.12
17479,United Kingdom,633,1,389.26,389.26,18,0,0.0,1,2,2,5,Lost,Occasional,6.74
17480,United Kingdom,78,2,882.23,441.12,50,366,366.0,3,3,3,9,Regular,Occasional,9.66
17481,United Kingdom,4,4,1255.59,313.9,69,90,29.7,5,4,4,13,Champions,Loyal,149.25
17482,United Kingdom,487,2,775.64,387.82,50,91,91.0,1,3,3,7,At-Risk,Occasional,6.9
17483,United Kingdom,65,4,591.73,147.93,23,349,115.7,3,4,2,9,Regular,Loyal,31.84
17484,United Kingdom,576,2,209.57,104.78,14,47,47.0,1,3,1,5,Regular,At-Risk,4.32
17486,United Kingdom,261,1,396.87,396.87,24,0,0.0,2,2,2,6,Lost,Occasional,2.4
17487,United Kingdom,728,1,160.55,160.55,8,0,0.0,1,2,1,4,Lost,At-Risk,2.03
17488,United Kingdom,641,1,336.5,336.5,18,0,0.0,1,2,2,5,Lost,Occasional,8.46
17489,United Kingdom,59,2,376.64,188.32,28,153,153.0,4,3,2,9,Regular,Loyal,4.29
17490,United Kingdom,1,9,2750.5,305.61,93,568,70.6,5,5,4,14,Champions,VIP,464.2
17491,United Kingdom,1,17,5653.67,332.57,105,589,36.3,5,5,5,15,Champions,VIP,1771.48
17492,United Kingdom,248,3,1122.42,374.14,32,270,135.0,2,3,3,8,At-Risk,Occasional,45.62
17493,United Kingdom,385,1,100.91,100.91,8,0,0.0,2,2,1,5,Lost,At-Risk,1.12
17494,United Kingdom,502,1,54.7,54.7,3,0,0.0,1,2,1,4,Lost,At-Risk,0.7
17495,United Kingdom,8,3,806.72,268.91,38,383,191.5,5,3,3,11,Regular,Loyal,18.44
17496,United Kingdom,359,4,1412.89,353.22,54,335,111.3,2,4,4,10,Loyal,Occasional,106.74
17497,United Kingdom,390,2,287.25,143.62,7,220,220.0,2,3,2,7,Regular,At-Risk,47.62
17498,United Kingdom,76,1,272.21999999999997,272.22,17,0,0.0,3,2,1,6,Regular,At-Risk,9.11
17499,United Kingdom,290,2,1341.39,670.7,66,271,271.0,2,3,4,9,At-Risk,Occasional,20.47
17500,United Kingdom,17,3,1138.0,379.33,3,12,6.0,5,3,3,11,Regular,Loyal,46.81
17501,United Kingdom,221,2,288.6,144.3,18,0,0.0,2,3,2,7,Regular,At-Risk,2.78
17502,United Kingdom,9,4,689.1,172.28,25,19,6.0,5,4,3,12,Regular,Loyal,47.3
17503,United Kingdom,3,2,558.96,279.48,36,35,35.0,5,3,2,10,Regular,Loyal,23.66
17504,United Kingdom,206,18,9490.17,527.23,244,463,26.9,2,5,5,12,Loyal,VIP,20.23
17505,United Kingdom,162,5,2435.48,487.1,83,443,110.5,3,4,4,11,Loyal,Occasional,83.18
17506,United Kingdom,76,1,302.2,302.2,14,0,0.0,3,2,2,7,Regular,Occasional,16.12
17507,United Kingdom,262,2,605.58,302.79,79,47,47.0,2,3,3,8,At-Risk,Occasional,12.49
17508,Greece,281,8,4579.23,572.4,199,451,64.0,2,5,5,12,Loyal,VIP,57.49
17509,United Kingdom,58,8,6083.64,760.46,75,5,0.7,4,5,5,14,Champions,VIP,234.67
17510,United Kingdom,25,2,514.56,257.28,28,395,395.0,4,3,2,9,Regular,Loyal,17.18
17511,United Kingdom,3,60,172132.87,2868.88,657,734,11.9,5,5,5,15,Champions,VIP,23013.08
17512,United Kingdom,29,18,5467.82,303.77,102,700,40.8,4,5,5,14,Champions,VIP,1226.82
17513,United Kingdom,72,3,1158.8,386.27,18,407,203.0,3,3,3,9,Regular,Occasional,93.17
17514,United Kingdom,128,2,522.0,261.0,72,541,541.0,3,3,2,8,Regular,Occasional,3.23
17515,United Kingdom,31,9,1602.51,178.06,91,519,64.5,4,5,4,13,Champions,Loyal,151.19
17516,United Kingdom,15,6,947.5,157.92,150,363,72.4,5,4,3,12,Regular,Loyal,104.26
17517,United Kingdom,309,1,153.94,153.94,11,0,0.0,2,2,1,5,Lost,At-Risk,0.99
17518,United Kingdom,426,2,329.42,164.71,71,195,195.0,1,3,2,6,Regular,Occasional,43.5
17519,United Kingdom,17,15,4774.17,318.28,142,721,51.1,5,5,5,15,Champions,VIP,1046.85
17520,United Kingdom,54,1,546.81,546.81,30,0,0.0,4,2,2,8,New / Promising,Occasional,7.32
17521,United Kingdom,30,5,1278.06,255.61,65,404,100.5,4,4,4,12,Champions,Loyal,67.34
17522,United Kingdom,2,5,1066.15,213.23,58,216,53.8,5,4,3,12,Regular,Loyal,27.74
17523,United Kingdom,11,4,652.74,163.18,25,7,2.3,5,4,3,12,Regular,Loyal,13.14
17524,United Kingdom,361,3,539.14,179.71,37,76,38.0,2,3,2,7,Regular,Occasional,9.55
17525,United Kingdom,360,3,1161.9,387.3,19,69,34.5,2,3,3,8,At-Risk,Occasional,6.87
17526,United Kingdom,5,12,3939.24,328.27,67,717,64.8,5,5,5,15,Champions,VIP,629.39
17527,United Kingdom,54,4,939.37,234.84,45,164,54.3,4,4,3,11,Regular,Loyal,68.01
17528,United Kingdom,1,8,3628.5,453.56,183,70,9.6,5,5,5,15,Champions,VIP,2383.49
17529,United Kingdom,610,2,1240.25,620.12,78,87,87.0,1,3,4,8,At-Risk,Occasional,14.72
17530,United Kingdom,1,12,2787.1,232.26,358,732,66.3,5,5,4,14,Champions,VIP,247.29
17531,United Kingdom,190,3,1266.82,422.27,54,428,213.5,2,3,4,9,At-Risk,Occasional,19.48
17532,United Kingdom,386,1,65.34,65.34,4,0,0.0,2,2,1,5,Lost,At-Risk,1.62
17533,United Kingdom,435,1,34.8,34.8,1,0,0.0,1,2,1,4,Lost,At-Risk,0.67
17534,United Kingdom,54,5,1668.83,333.77,76,598,149.2,4,4,4,12,Champions,Loyal,114.67
17535,United Kingdom,280,1,164.4,164.4,13,0,0.0,2,2,1,5,Lost,At-Risk,4.45
17536,United Kingdom,177,3,364.83,121.61,16,505,252.5,3,3,2,8,Regular,At-Risk,0.08
17537,United Kingdom,30,2,887.67,443.84,74,273,273.0,4,3,3,10,Regular,Loyal,42.42
17538,United Kingdom,26,1,98.42,98.42,9,0,0.0,4,2,1,7,New / Promising,At-Risk,4.12
17539,United Kingdom,628,3,1161.84,387.28,131,98,48.5,1,3,3,7,At-Risk,Occasional,5.2
17540,United Kingdom,25,6,1590.6,265.1,41,575,114.6,4,4,4,12,Champions,Loyal,397.81
17541,United Kingdom,510,1,119.86,119.86,31,0,0.0,1,2,1,4,Lost,At-Risk,1.26
17542,United Kingdom,270,3,340.85,113.62,57,371,185.5,2,3,2,7,Regular,At-Risk,6.44
17543,United Kingdom,550,1,120.05,120.05,13,0,0.0,1,2,1,4,Lost,At-Risk,1.68
17544,United Kingdom,390,3,944.8199999999999,314.94,80,0,0.0,2,3,3,8,At-Risk,Occasional,5.83
17545,United Kingdom,43,6,1409.86,234.98,204,534,106.6,4,4,4,12,Champions,Loyal,14.7
17547,United Kingdom,376,2,727.85,363.92,22,289,289.0,2,3,3,8,At-Risk,Occasional,11.4
17548,United Kingdom,234,4,731.26,182.82,22,162,53.7,2,4,3,9,At-Risk,Occasional,63.02
17549,United Kingdom,24,2,148.86,74.43,5,27,27.0,4,3,1,8,Regular,At-Risk,3.44
17550,United Kingdom,197,9,2506.64,278.52,250,472,58.6,2,5,4,11,Loyal,VIP,76.42
17551,United Kingdom,359,1,290.34,290.34,39,0,0.0,2,2,2,6,Lost,Occasional,0.22
17552,United Kingdom,60,12,2786.77,232.23,78,567,51.4,3,5,4,12,Loyal,Loyal,101.04
17553,United Kingdom,130,4,3757.6,939.4,2,481,160.3,3,4,5,12,Loyal,Occasional,33.17
17554,United Kingdom,1,5,1952.45,390.49,58,146,36.2,5,4,4,13,Champions,Loyal,257.09
17555,United Kingdom,20,5,1045.74,209.15,220,566,141.0,4,4,3,11,Regular,Loyal,0.36
17556,United Kingdom,206,2,300.66999999999996,150.33,13,173,173.0,2,3,2,7,Regular,At-Risk,10.07
17557,United Kingdom,14,4,575.46,143.86,28,718,239.0,5,4,2,11,Regular,Loyal,16.18
17558,United Kingdom,393,1,259.17,259.17,28,0,0.0,2,2,1,5,Lost,Occasional,4.1
17559,United Kingdom,513,1,167.62,167.62,12,0,0.0,1,2,1,4,Lost,At-Risk,6.9
17560,United Kingdom,95,8,1895.8,236.98,37,565,80.1,3,5,4,12,Loyal,Loyal,144.17
17561,United Kingdom,19,4,703.02,175.76,163,713,237.3,5,4,3,12,Regular,Loyal,8.96
17562,United Kingdom,14,7,1122.38,160.34,48,159,26.0,5,4,3,12,Regular,Loyal,105.86
17563,United Kingdom,578,2,392.38,196.19,27,33,33.0,1,3,2,6,Regular,Occasional,7.88
17564,United Kingdom,24,3,454.01,151.34,38,55,27.5,4,3,2,9,Regular,Loyal,13.61
17565,United Kingdom,587,1,131.83,131.83,30,0,0.0,1,2,1,4,Lost,At-Risk,1.09
17566,United Kingdom,8,2,869.77,434.88,113,17,17.0,5,3,3,11,Regular,Loyal,23.47
17567,United Kingdom,7,9,4838.08,537.56,128,434,53.9,5,5,5,15,Champions,VIP,758.54
17568,United Kingdom,633,1,374.45,374.45,61,0,0.0,1,2,2,5,Lost,Occasional,1.49
17569,United Kingdom,332,1,344.14,344.14,29,0,0.0,2,2,2,6,Lost,Occasional,0.42
17571,United Kingdom,50,5,1629.66,325.93,289,492,122.8,4,4,4,12,Champions,Loyal,20.84
17572,United Kingdom,71,10,652.21,65.22,14,653,72.1,3,5,3,11,Regular,At-Risk,62.7
17573,United Kingdom,29,3,380.6,126.87,24,64,31.5,4,3,2,9,Regular,Loyal,5.8
17574,United Kingdom,243,1,185.65,185.65,8,0,0.0,2,2,1,5,Lost,At-Risk,1.6
17575,United Kingdom,667,1,171.7,171.7,5,0,0.0,1,2,1,4,Lost,At-Risk,4.74
17576,United Kingdom,8,41,8705.6,212.33,416,728,17.8,5,5,5,15,Champions,VIP,1364.57
17577,United Kingdom,645,2,348.75,174.38,20,23,23.0,1,3,2,6,Regular,At-Risk,15.56
17578,United Kingdom,218,7,1047.33,149.62,57,311,51.5,2,4,3,9,At-Risk,Loyal,10.93
17579,United Kingdom,5,4,753.28,188.32,89,573,190.7,5,4,3,12,Regular,Loyal,1.45
17580,United Kingdom,253,5,538.07,107.61,77,169,41.8,2,4,2,8,Regular,Loyal,103.02
17581,United Kingdom,1,43,17951.17,417.47,387,735,17.3,5,5,5,15,Champions,VIP,3983.25
17582,United Kingdom,236,5,1446.95,289.39,92,387,96.2,2,4,4,10,Loyal,Occasional,14.84
17583,United Kingdom,560,1,135.95,135.95,7,0,0.0,1,2,1,4,Lost,At-Risk,1.54
17584,United Kingdom,7,6,5309.42,884.9,85,676,135.0,5,4,5,14,Champions,VIP,3177.13
17585,United Kingdom,109,7,2064.71,294.96,295,368,61.2,3,4,4,11,Loyal,Loyal,105.5
17586,United Kingdom,619,1,167.4,167.4,8,0,0.0,1,2,1,4,Lost,At-Risk,2.35
17587,United Kingdom,628,1,173.76,173.76,41,0,0.0,1,2,1,4,Lost,At-Risk,2.23
17588,United Kingdom,100,7,2939.55,419.94,35,537,89.0,3,4,5,12,Loyal,Loyal,731.56
17589,United Kingdom,60,18,13806.27,767.02,600,582,33.8,3,5,5,13,Loyal,VIP,305.37
17590,United Kingdom,2,3,1466.77,488.92,161,37,18.5,5,3,4,12,Regular,Loyal,172.25
17591,United Kingdom,73,8,2339.32,292.42,93,617,87.7,3,5,4,12,Loyal,Loyal,267.16
17592,United Kingdom,739,1,148.3,148.3,13,0,0.0,1,2,1,4,Lost,At-Risk,2.4
17593,United Kingdom,4,11,8092.32,735.67,311,731,72.7,5,5,5,15,Champions,VIP,1176.54
17594,United Kingdom,85,4,2497.88,624.47,70,519,172.7,3,4,4,11,Loyal,Loyal,8.3
17595,United Kingdom,12,2,386.69,193.34,68,24,24.0,5,3,2,10,Regular,Loyal,19.66
17596,United Kingdom,23,13,4491.46,345.5,274,701,58.0,4,5,5,14,Champions,VIP,349.04
17597,United Kingdom,214,5,3484.09,696.82,109,369,91.8,2,4,5,11,Loyal,Occasional,69.3
17598,United Kingdom,381,1,409.98,409.98,10,0,0.0,2,2,2,6,Lost,Occasional,3.66
17599,United Kingdom,478,1,52.05,52.05,3,0,0.0,1,2,1,4,Lost,At-Risk,0.7
17600,United Kingdom,18,1,161.67,161.67,13,0,0.0,5,2,1,8,New / Promising,At-Risk,8.82
17601,United Kingdom,239,2,412.65999999999997,206.33,68,141,141.0,2,3,2,7,Regular,Occasional,9.52
17602,United Kingdom,2,14,7354.43,525.32,450,616,46.8,5,5,5,15,Champions,VIP,362.88
17603,United Kingdom,78,4,1788.38,447.1,104,651,216.7,3,4,4,11,Loyal,Loyal,6.03
17604,United Kingdom,217,6,942.38,157.06,142,464,92.0,2,4,3,9,At-Risk,Loyal,19.25
17605,United Kingdom,590,1,160.75,160.75,13,0,0.0,1,2,1,4,Lost,At-Risk,3.51
17606,United Kingdom,737,1,87.3,87.3,6,0,0.0,1,2,1,4,Lost,At-Risk,0.82
17607,United Kingdom,376,1,333.81,333.81,22,0,0.0,2,2,2,6,Lost,Occasional,17.29
17608,United Kingdom,33,4,488.06,122.02,134,573,191.0,4,4,2,10,Regular,Loyal,3.38
17609,United Kingdom,41,11,1875.36,170.49,316,568,56.4,4,5,4,13,Champions,VIP,194.05
17610,United Kingdom,540,5,1511.94,302.39,114,193,48.0,1,4,4,9,Loyal,Occasional,78.66
17611,United Kingdom,7,28,8287.53,295.98,721,731,26.6,5,5,5,15,Champions,VIP,368.21
17612,United Kingdom,53,18,5394.86,299.71,213,669,39.0,4,5,5,14,Champions,VIP,411.1
17613,United Kingdom,23,14,4544.55,324.61,211,282,21.4,4,5,5,14,Champions,VIP,601.27
17614,United Kingdom,57,1,386.32,386.32,97,0,0.0,4,2,2,8,New / Promising,Occasional,2.31
17615,United Kingdom,130,6,721.8,120.3,47,355,70.4,3,4,3,10,Regular,Loyal,18.55
17616,United Kingdom,174,4,734.4,183.6,1,277,92.0,3,4,3,10,Regular,At-Risk,21.34
17617,United Kingdom,559,1,385.19,385.19,18,0,0.0,1,2,2,5,Lost,Occasional,6.14
17618,United Kingdom,6,11,4001.64,363.79,202,679,67.4,5,5,5,15,Champions,VIP,834.22
17619,United Kingdom,312,1,214.37,214.37,71,0,0.0,2,2,1,5,Lost,Occasional,7.53
17620,United Kingdom,60,1,81.44,81.44,4,0,0.0,3,2,1,6,Regular,At-Risk,1.17
17621,United Kingdom,21,6,3175.12,529.19,61,410,81.6,4,4,5,13,Champions,Loyal,167.37
17622,United Kingdom,598,2,1130.21,565.1,19,0,0.0,1,3,3,7,At-Risk,Occasional,9.87
17623,United Kingdom,33,7,2365.77,337.97,130,692,115.0,4,4,4,12,Champions,Loyal,241.83
17624,United Kingdom,15,4,1568.6299999999999,392.16,91,704,234.7,5,4,4,13,Champions,Loyal,18.42
17625,United Kingdom,18,8,5978.9,747.36,429,706,100.4,5,5,5,15,Champions,VIP,70.42
17626,United Kingdom,603,1,254.0,254.0,18,0,0.0,1,2,1,4,Lost,At-Risk,5.05
17627,United Kingdom,479,1,296.36,296.36,10,0,0.0,1,2,2,5,Lost,At-Risk,32.51
17628,United Kingdom,81,1,75.75,75.75,5,0,0.0,3,2,1,6,Regular,At-Risk,1.92
17629,United Kingdom,6,10,2455.52,245.55,129,415,45.8,5,5,4,14,Champions,VIP,296.72
17630,United Kingdom,170,2,503.6,251.8,24,62,62.0,3,3,2,8,Regular,Occasional,9.74
17631,United Kingdom,2,7,998.49,142.64,66,728,121.0,5,4,3,12,Regular,Loyal,29.21
17633,United Kingdom,31,7,2057.39,293.91,84,357,59.3,4,4,4,12,Champions,Loyal,179.54
17634,United Kingdom,36,9,2358.59,262.07,209,301,37.1,4,5,4,13,Champions,VIP,404.79
17635,United Kingdom,424,3,1265.58,421.86,60,166,82.5,1,3,4,8,At-Risk,Occasional,84.67
17636,United Kingdom,19,1,285.56,285.56,20,0,0.0,5,2,2,9,New / Promising,Loyal,9.13
17637,United Kingdom,31,2,547.06,273.53,35,83,83.0,4,3,2,9,Regular,Loyal,2.77
17638,United Kingdom,647,2,842.4000000000001,421.2,2,74,74.0,1,3,3,7,At-Risk,Occasional,7.97
17639,United Kingdom,276,6,615.17,102.53,59,207,41.0,2,4,3,9,At-Risk,Loyal,15.01
17640,United Kingdom,87,6,3168.94,528.16,48,539,107.6,3,4,5,12,Loyal,Loyal,960.3
17642,United Kingdom,120,5,1824.49,364.9,88,614,153.0,3,4,4,11,Loyal,Loyal,194.64
17643,United Kingdom,373,2,439.7,219.85,30,132,132.0,2,3,2,7,Regular,Occasional,14.73
17644,United Kingdom,1,20,6028.6,301.43,160,660,34.3,5,5,5,15,Champions,VIP,2120.95
17646,United Kingdom,219,12,3898.79,324.9,124,504,45.4,2,5,5,12,Loyal,VIP,38.99
17647,United Kingdom,65,3,331.66,110.55,12,604,302.0,3,3,2,8,Regular,At-Risk,0.96
17648,United Kingdom,61,5,2216.37,443.27,114,324,80.8,3,4,4,11,Loyal,Loyal,231.29
17649,United Kingdom,138,3,1578.89,526.3,88,334,166.5,3,3,4,10,Regular,Occasional,7.32
17650,United Kingdom,21,1,166.07999999999998,166.08,8,0,0.0,4,2,1,7,New / Promising,At-Risk,1.07
17651,United Kingdom,12,16,5703.52,356.47,198,514,33.9,5,5,5,15,Champions,VIP,2184.01
17652,United Kingdom,25,12,4867.72,405.64,118,255,22.8,4,5,5,14,Champions,VIP,1066.58
17653,United Kingdom,37,4,1207.56,301.89,44,83,27.3,4,4,4,12,Champions,Loyal,34.9
17654,United Kingdom,277,1,117.55,117.55,22,0,0.0,2,2,1,5,Lost,At-Risk,2.64
17655,United Kingdom,11,9,2976.38,330.71,75,406,50.1,5,5,5,15,Champions,VIP,539.98
17656,United Kingdom,73,5,1674.69,334.94,67,55,13.5,3,4,4,11,Loyal,Loyal,57.31
17657,United Kingdom,430,1,126.0,126.0,7,0,0.0,1,2,1,4,Lost,At-Risk,0.79
17658,United Kingdom,26,2,595.42,297.71,17,185,185.0,4,3,2,9,Regular,Loyal,1.35
17659,United Kingdom,17,14,3586.99,256.21,150,368,27.9,5,5,5,15,Champions,VIP,1007.28
17660,United Kingdom,141,2,342.22,171.11,75,595,595.0,3,3,2,8,Regular,Occasional,2.64
17662,United Kingdom,662,2,412.92,206.46,14,60,60.0,1,3,2,6,Regular,At-Risk,4.62
17663,United Kingdom,26,17,5175.83,304.46,153,619,38.3,4,5,5,14,Champions,VIP,992.96
17664,United Kingdom,19,4,1166.23,291.56,68,601,200.0,5,4,3,12,Regular,Loyal,4.41
17665,United Kingdom,493,1,563.1,563.1,19,0,0.0,1,2,2,5,Lost,Occasional,8.0
17666,United Kingdom,4,5,2047.8,409.56,30,523,130.2,5,4,4,13,Champions,Loyal,1406.42
